user_id,age,gender,height_cm,weight_kg,bmi,goal,activity_level,equipment_access,sleep_hours,days_since_last_workout,weekly_workouts,completion_rate,recovery_score,recommended_workout,intensity_level,estimated_duration_min,estimated_calories,completed_workout
U1224,26,Female,151,54.3,23.8,Build Muscle,Intermediate,Gym,7.3,7,6,0.94,59,Upper Body,2,64,502,1
U1225,31,Male,162,68.2,26,Lose Weight,Advanced,Gym,6.7,7,6,0.73,91,Full Body,3,56,505,1
U1226,22,Male,161,65.6,25.3,Build Muscle,Intermediate,Mixed,7.2,3,0,0.48,83,Legs,2,61,678,1
U1227,39,Male,165,74.1,27.2,Lose Weight,Intermediate,Gym,9.5,7,4,0.66,75,Full Body,2,48,404,1
U1228,23,Male,164,68.6,25.5,Lose Weight,Intermediate,Gym,8.8,6,4,0.7,76,Cardio,2,45,342,1
U1229,37,Female,195,103,27.1,Improve Fitness,Intermediate,Gym,7.3,6,6,0.64,74,Full Body,2,54,508,1
U1230,18,Female,185,99.3,29,Lose Weight,Intermediate,Gym,6,1,3,0.74,61,Cardio,2,50,399,1
U1231,22,Male,153,69.1,29.5,Gain Strength,Intermediate,Home,5.4,10,2,0.62,77,Upper Body,2,53,447,0
U1232,19,Male,171,90.9,31.1,Gain Strength,Beginner,Gym,7,7,5,0.62,100,Pull,1,54,551,1
U1233,41,Male,193,68.5,18.4,Improve Fitness,Intermediate,Gym,4.7,3,5,0.8,64,Lower Body,2,43,380,1
U1234,45,Male,180,65.4,20.2,Improve Fitness,Intermediate,Mixed,7.9,6,4,0.76,63,Full Body,2,44,317,1
U1235,45,Male,155,45.9,19.1,Lose Weight,Intermediate,Gym,8.1,10,0,0.84,70,Cardio,2,36,371,1
U1236,20,Male,189,115.4,32.3,Lose Weight,Beginner,Gym,5.9,7,3,0.45,61,Cardio,1,41,270,0
U1237,18,Male,164,65.4,24.3,Gain Strength,Beginner,Gym,7.4,6,4,0.68,77,Legs,1,59,559,1
U1238,28,Female,193,71.5,19.2,Improve Fitness,Beginner,Mixed,8.7,5,6,0.71,88,Full Body,1,47,310,1
U1239,34,Male,157,63.8,25.9,Lose Weight,Intermediate,Gym,7.6,10,2,0.82,78,Lower Body,2,41,407,1
U1240,31,Female,174,82.4,27.2,Build Muscle,Beginner,Home,8.6,3,5,0.76,82,Upper Body,1,56,538,1
U1241,40,Male,176,74.7,24.1,Gain Strength,Beginner,Home,8.7,1,2,0.6,99,Push,1,64,727,1
U1242,29,Female,168,68.6,24.3,Build Muscle,Intermediate,Mixed,5.5,7,2,0.74,61,Pull,2,66,686,1
U1243,20,Male,166,77.2,28,Lose Weight,Intermediate,Mixed,6.4,4,3,0.64,43,Cardio,2,31,315,1
U1244,21,Male,150,50.8,22.6,Improve Fitness,Intermediate,Gym,4.5,5,3,0.43,83,Recovery,2,28,316,0
U1245,26,Female,194,104.6,27.8,Improve Fitness,Intermediate,Home,7.6,2,0,0.55,71,Full Body,2,43,425,1
U1246,23,Female,172,72.5,24.5,Lose Weight,Advanced,Mixed,5.8,2,3,0.99,85,Recovery,3,23,150,1
U1247,45,Male,192,87,23.6,Improve Fitness,Intermediate,Home,7.1,9,0,0.76,41,Cardio,2,45,481,0
U1248,35,Male,150,52.9,23.5,Lose Weight,Beginner,Mixed,6.3,7,6,0.54,67,Cardio,1,40,370,1
U1249,30,Female,165,87.4,32.1,Build Muscle,Beginner,Home,7.8,1,6,0.62,80,Legs,1,45,385,1
U1250,35,Male,155,73,30.4,Gain Strength,Advanced,Home,8.1,8,4,0.73,62,Pull,3,52,483,1
U1251,37,Female,195,104.2,27.4,Gain Strength,Intermediate,Gym,7.5,10,1,0.88,81,Push,2,62,417,1
U1252,23,Female,158,72.1,28.9,Gain Strength,Intermediate,Gym,6.5,4,4,0.96,74,Push,2,59,415,1
U1253,31,Male,190,119.9,33.2,Gain Strength,Intermediate,Home,6.3,7,3,1,74,Upper Body,2,57,609,1
U1254,33,Male,194,82,21.8,Lose Weight,Intermediate,Gym,6.6,6,5,0.66,78,Full Body,2,52,402,1
U1255,30,Female,168,75.4,26.7,Lose Weight,Beginner,Gym,6.5,8,2,0.72,100,Lower Body,1,62,493,1
U1256,29,Male,195,120.9,31.8,Gain Strength,Advanced,Gym,7.6,10,2,0.73,73,Upper Body,3,61,523,1
U1257,41,Female,177,84.9,27.1,Gain Strength,Intermediate,Gym,6,2,0,0.67,46,Upper Body,2,44,437,0
U1258,27,Male,184,88.7,26.2,Build Muscle,Intermediate,Gym,7.8,10,5,0.63,95,Legs,2,61,640,1
U1259,27,Male,174,58.7,19.4,Lose Weight,Advanced,Mixed,5.5,5,4,0.76,87,Cardio,3,36,360,1
U1260,38,Female,187,110.5,31.6,Lose Weight,Intermediate,Home,6.6,3,2,0.91,71,Full Body,2,45,388,1
U1261,35,Female,158,59.4,23.8,Build Muscle,Intermediate,Gym,8.1,7,5,0.84,48,Full Body,2,50,535,1
U1262,27,Female,186,106.2,30.7,Lose Weight,Beginner,Home,8.6,8,1,0.61,77,Recovery,1,22,181,1
U1263,24,Female,171,77.8,26.6,Lose Weight,Beginner,Home,7.4,8,3,0.62,61,Recovery,1,20,221,1
U1264,25,Male,193,90.9,24.4,Improve Fitness,Beginner,Home,8.4,1,3,0.82,66,Full Body,1,56,488,1
U1265,19,Female,191,101.1,27.7,Build Muscle,Intermediate,Mixed,4.5,2,6,0.93,45,Legs,2,65,703,1
U1266,31,Male,163,61.1,23,Lose Weight,Intermediate,Mixed,5.9,6,5,0.49,89,Lower Body,2,42,288,1
U1267,23,Female,185,77,22.5,Build Muscle,Intermediate,Mixed,7.5,6,3,0.71,79,Legs,2,66,430,1
U1268,41,Male,187,86.7,24.8,Build Muscle,Intermediate,Gym,5.7,8,0,0.9,64,Pull,2,69,584,1
U1269,39,Male,180,58.3,18,Build Muscle,Beginner,Home,6.6,8,2,0.99,84,Full Body,1,60,426,1
U1270,18,Female,184,77.9,23,Lose Weight,Beginner,Gym,6.7,5,1,0.66,100,Full Body,1,45,318,1
U1271,39,Male,185,89.3,26.1,Lose Weight,Intermediate,Gym,7.6,1,2,0.91,75,Cardio,2,40,317,1
U1272,20,Male,170,67.6,23.4,Lose Weight,Beginner,Home,6.9,9,1,0.71,71,Full Body,1,53,403,1
U1273,41,Female,167,77,27.6,Gain Strength,Beginner,Home,7.2,7,3,0.85,70,Legs,1,65,696,1
U1274,45,Male,184,84,24.8,Build Muscle,Intermediate,Home,4.9,1,0,0.88,77,Lower Body,2,41,379,1
U1275,35,Female,191,104.7,28.7,Gain Strength,Beginner,Gym,4.5,9,5,1,69,Lower Body,1,56,366,1
U1276,25,Male,182,96.7,29.2,Build Muscle,Beginner,Home,6,9,5,0.83,56,Lower Body,1,47,320,1
U1277,29,Male,152,50.6,21.9,Gain Strength,Intermediate,Home,9.2,6,3,0.69,75,Lower Body,2,60,638,1
U1278,44,Female,187,98.6,28.2,Lose Weight,Beginner,Home,7.6,5,4,0.75,77,Full Body,1,48,508,1
U1279,29,Female,180,112.1,34.6,Improve Fitness,Beginner,Mixed,7,7,1,0.76,87,Full Body,1,44,465,1
U1280,39,Male,176,90.1,29.1,Gain Strength,Intermediate,Gym,8.4,7,3,0.83,54,Pull,2,52,492,1
U1281,22,Male,186,108.6,31.4,Build Muscle,Beginner,Mixed,5.8,8,3,0.77,60,Legs,1,64,470,1
U1282,44,Female,188,85.5,24.2,Build Muscle,Intermediate,Home,7.5,9,5,0.78,78,Legs,2,47,396,1
U1283,21,Male,162,82.1,31.3,Lose Weight,Advanced,Home,7.6,2,4,0.68,86,Cardio,3,49,347,1
U1284,33,Male,188,104.3,29.5,Lose Weight,Beginner,Mixed,5.7,10,5,0.83,82,Full Body,1,41,365,1
U1285,42,Female,172,68.9,23.3,Lose Weight,Intermediate,Home,8.6,9,0,0.69,73,Full Body,2,47,366,1
U1286,18,Male,186,82.3,23.8,Lose Weight,Intermediate,Gym,7.1,3,5,0.52,50,Lower Body,2,48,374,1
U1287,35,Female,186,107.9,31.2,Lose Weight,Beginner,Home,6.2,3,3,0.54,39,Full Body,1,51,478,1
U1288,42,Female,158,54.4,21.8,Improve Fitness,Intermediate,Home,5.6,7,6,1,87,Upper Body,2,50,462,1
U1289,40,Male,160,55.3,21.6,Lose Weight,Intermediate,Mixed,9.5,2,3,0.9,67,Recovery,2,33,220,1
U1290,30,Female,189,60.7,17,Gain Strength,Beginner,Mixed,9.5,0,6,0.47,47,Upper Body,1,65,515,1
U1291,19,Male,189,102.9,28.8,Build Muscle,Beginner,Gym,9.5,0,1,0.97,80,Push,1,66,599,1
U1292,41,Male,155,64.9,27,Lose Weight,Intermediate,Home,8,9,2,0.86,76,Cardio,2,37,241,1
U1293,23,Female,182,82.5,24.9,Build Muscle,Beginner,Gym,7,1,6,0.58,67,Legs,1,59,526,1
U1294,25,Female,179,55.8,17.4,Gain Strength,Advanced,Mixed,7,7,0,0.54,55,Pull,3,67,573,0
U1295,29,Male,194,95.2,25.3,Gain Strength,Beginner,Gym,8.6,10,5,0.89,48,Upper Body,1,46,360,1
U1296,41,Male,181,66.5,20.3,Gain Strength,Beginner,Gym,8.1,4,1,0.54,68,Pull,1,69,681,1
U1297,39,Female,189,95.7,26.8,Build Muscle,Advanced,Mixed,6,7,2,0.74,51,Upper Body,3,56,475,1
U1298,42,Male,153,51.5,22,Lose Weight,Beginner,Mixed,7.5,0,4,0.43,78,Cardio,1,44,287,1
U1299,39,Male,174,73.9,24.4,Lose Weight,Beginner,Home,7.7,4,1,0.76,92,Full Body,1,55,474,1
U1300,31,Female,173,74.8,25,Improve Fitness,Beginner,Gym,6.6,2,4,0.74,80,Upper Body,1,52,375,1
U1301,41,Male,180,80,24.7,Gain Strength,Beginner,Gym,7.1,10,4,0.59,62,Legs,1,72,611,0
U1302,40,Male,153,43.5,18.6,Build Muscle,Beginner,Mixed,9,1,3,0.5,61,Upper Body,1,65,534,1
U1303,31,Male,172,63.6,21.5,Improve Fitness,Advanced,Gym,8.1,9,5,0.67,90,Cardio,3,39,397,1
U1304,20,Female,189,77.5,21.7,Build Muscle,Intermediate,Gym,7.4,2,5,0.57,100,Lower Body,2,42,307,1
U1305,25,Female,170,56.4,19.5,Gain Strength,Intermediate,Home,7.4,6,2,0.83,78,Lower Body,2,40,285,1
U1306,25,Female,194,89.2,23.7,Gain Strength,Beginner,Gym,7,1,0,0.73,69,Lower Body,1,64,734,1
U1307,21,Female,189,101.8,28.5,Build Muscle,Intermediate,Mixed,9.5,4,1,0.62,51,Pull,2,49,327,1
U1308,29,Female,180,78.1,24.1,Lose Weight,Advanced,Mixed,9.5,8,3,0.58,96,Cardio,3,48,416,1
U1309,38,Female,172,93.2,31.5,Lose Weight,Beginner,Gym,6.5,4,2,0.82,96,Full Body,1,40,328,1
U1310,33,Male,194,86.2,22.9,Improve Fitness,Advanced,Gym,6.9,0,6,0.62,56,Cardio,3,49,419,1
U1311,35,Female,175,66.8,21.8,Build Muscle,Intermediate,Home,5.8,6,1,0.73,60,Pull,2,69,687,1
U1312,26,Female,191,93,25.5,Gain Strength,Intermediate,Gym,5.4,1,1,0.78,84,Push,2,64,573,1
U1313,28,Male,159,43,17,Build Muscle,Intermediate,Gym,7.5,1,2,0.94,53,Pull,2,49,402,1
U1314,27,Female,173,94.3,31.5,Lose Weight,Intermediate,Gym,7.6,2,0,0.59,71,Cardio,2,32,340,1
U1315,21,Male,174,81.1,26.8,Gain Strength,Beginner,Home,7.2,0,1,0.82,58,Legs,1,66,481,1
U1316,41,Male,185,86.2,25.2,Lose Weight,Beginner,Home,5.5,3,2,0.7,58,Lower Body,1,45,471,1
U1317,36,Male,175,65.5,21.4,Gain Strength,Beginner,Gym,8.5,7,5,0.92,81,Legs,1,47,385,1
U1318,42,Male,153,46.6,19.9,Lose Weight,Beginner,Gym,6.8,1,1,0.94,74,Full Body,1,60,447,1
U1319,40,Female,172,101.2,34.2,Gain Strength,Beginner,Gym,7.5,7,4,0.75,67,Pull,1,62,548,1
U1320,45,Male,154,59.5,25.1,Lose Weight,Beginner,Mixed,6.9,8,2,0.85,86,Full Body,1,40,324,1
U1321,20,Female,162,55.6,21.2,Lose Weight,Intermediate,Home,5.6,9,2,0.39,79,Cardio,2,33,243,0
U1322,19,Male,156,48.4,19.9,Lose Weight,Beginner,Home,4.7,6,5,0.79,100,Full Body,1,51,568,1
U1323,24,Female,155,58.9,24.5,Lose Weight,Intermediate,Gym,8,6,6,0.73,70,Cardio,2,49,337,1
U1324,24,Male,156,69.1,28.4,Gain Strength,Intermediate,Gym,6.8,8,5,0.77,76,Pull,2,68,638,1
U1325,39,Female,194,81.7,21.7,Gain Strength,Advanced,Gym,8.2,2,4,0.69,60,Legs,3,74,684,1
U1326,28,Female,176,83,26.8,Gain Strength,Beginner,Home,6.1,9,1,0.73,71,Legs,1,56,632,0
U1327,18,Male,168,82.1,29.1,Lose Weight,Intermediate,Mixed,7.6,4,0,0.72,84,Cardio,2,36,399,1
U1328,34,Male,156,73.7,30.3,Build Muscle,Beginner,Gym,7.7,5,4,0.72,52,Pull,1,57,392,1
U1329,28,Female,161,51.8,20,Lose Weight,Advanced,Home,6.8,1,4,0.61,69,Full Body,3,52,428,1
U1330,44,Female,176,76.5,24.7,Improve Fitness,Beginner,Home,7.7,10,6,0.71,79,Cardio,1,50,404,1
U1331,36,Male,170,71.7,24.8,Lose Weight,Beginner,Gym,4.9,6,3,0.55,69,Lower Body,1,44,359,0
U1332,33,Male,185,66.4,19.4,Lose Weight,Beginner,Gym,7.8,2,6,1,90,Cardio,1,45,516,1
U1333,34,Male,165,64.3,23.6,Build Muscle,Intermediate,Gym,8.7,9,0,0.75,66,Push,2,56,547,1
U1334,42,Female,160,56.1,21.9,Improve Fitness,Intermediate,Mixed,6.8,7,4,0.65,74,Full Body,2,46,495,1
U1335,21,Male,165,68.6,25.2,Improve Fitness,Advanced,Mixed,7.1,4,0,0.8,89,Full Body,3,54,496,1
U1336,24,Female,185,97.5,28.5,Lose Weight,Intermediate,Gym,5.5,10,0,0.26,86,Cardio,2,38,364,0
U1337,19,Female,191,68.6,18.8,Improve Fitness,Beginner,Home,6.9,10,6,0.51,44,Recovery,1,31,280,0
U1338,40,Male,170,77.5,26.8,Lose Weight,Intermediate,Gym,7.9,3,4,0.62,33,Recovery,2,20,204,1
U1339,18,Female,193,82.7,22.2,Lose Weight,Intermediate,Gym,7.5,8,2,0.45,74,Lower Body,2,50,549,0
U1340,39,Male,155,58.6,24.4,Gain Strength,Intermediate,Home,7.7,10,5,0.74,57,Pull,2,54,472,1
U1341,22,Male,191,107.6,29.5,Build Muscle,Intermediate,Mixed,6.9,2,2,0.72,58,Upper Body,2,45,307,1
U1342,35,Male,161,58.6,22.6,Build Muscle,Advanced,Home,6.1,5,3,0.69,97,Full Body,3,60,422,1
U1343,23,Male,189,66.8,18.7,Lose Weight,Intermediate,Home,5.3,9,1,0.98,68,Cardio,2,41,439,1
U1344,33,Female,161,56.2,21.7,Improve Fitness,Intermediate,Gym,8.2,3,1,0.61,99,Full Body,2,53,398,1
U1345,23,Female,189,97.5,27.3,Lose Weight,Beginner,Gym,6.6,3,3,1,62,Full Body,1,52,486,1
U1346,35,Male,183,92.4,27.6,Build Muscle,Intermediate,Mixed,7.4,3,4,0.95,95,Legs,2,65,517,1
U1347,30,Female,168,69.4,24.6,Lose Weight,Beginner,Home,6.3,0,5,0.8,61,Full Body,1,60,443,1
U1348,36,Male,175,101.1,33,Lose Weight,Intermediate,Gym,7.3,9,5,0.65,74,Lower Body,2,65,475,1
U1349,41,Male,155,45.2,18.8,Build Muscle,Beginner,Gym,6,8,5,0.94,62,Pull,1,46,429,1
U1350,39,Male,160,51.5,20.1,Improve Fitness,Beginner,Home,7.7,6,2,0.93,82,Full Body,1,60,391,1
U1351,42,Female,150,64.6,28.7,Lose Weight,Advanced,Gym,6.3,0,4,0.46,94,Lower Body,3,54,372,1
U1352,37,Male,165,62.9,23.1,Improve Fitness,Beginner,Home,6.8,3,0,0.96,80,Full Body,1,51,478,1
U1353,37,Female,171,77.2,26.4,Improve Fitness,Beginner,Gym,9.5,2,1,0.6,85,Upper Body,1,64,519,1
U1354,30,Male,177,77.4,24.7,Gain Strength,Beginner,Gym,7.4,1,5,1,79,Lower Body,1,59,400,1
U1355,36,Male,180,86.8,26.8,Gain Strength,Intermediate,Home,8.3,4,3,0.65,59,Legs,2,56,521,1
U1356,34,Female,181,65.8,20.1,Gain Strength,Advanced,Gym,4.9,4,1,1,55,Push,3,70,670,1
U1357,31,Female,152,54.5,23.6,Build Muscle,Intermediate,Home,6.8,0,5,0.78,84,Push,2,54,558,1
U1358,21,Female,171,82.2,28.1,Lose Weight,Intermediate,Mixed,6.5,2,1,0.69,76,Cardio,2,45,327,1
U1359,32,Female,179,75.3,23.5,Gain Strength,Beginner,Home,8.9,8,2,0.81,83,Legs,1,63,661,1
U1360,43,Female,154,64.7,27.3,Improve Fitness,Beginner,Gym,8.4,6,5,0.75,52,Cardio,1,48,492,1
U1361,40,Female,195,99.6,26.2,Build Muscle,Beginner,Gym,6.4,3,2,0.62,80,Legs,1,48,320,1
U1362,24,Male,178,94.1,29.7,Lose Weight,Intermediate,Mixed,7.1,2,1,0.78,97,Cardio,2,46,488,1
U1363,34,Male,163,67.8,25.5,Gain Strength,Intermediate,Home,9.5,8,0,0.82,45,Push,2,55,500,1
U1364,39,Female,151,63.2,27.7,Lose Weight,Beginner,Mixed,7.5,5,1,0.95,82,Cardio,1,47,340,1
U1365,26,Male,150,53.8,23.9,Improve Fitness,Intermediate,Gym,5.8,8,2,0.68,59,Cardio,2,34,325,0
U1366,28,Female,153,51.7,22.1,Build Muscle,Intermediate,Home,7.7,1,3,1,77,Push,2,67,715,1
U1367,40,Female,189,69.7,19.5,Lose Weight,Beginner,Gym,7.6,10,6,0.94,62,Full Body,1,44,307,1
U1368,27,Female,180,77.4,23.9,Build Muscle,Beginner,Mixed,7.1,9,2,0.58,81,Full Body,1,50,341,1
U1369,21,Female,180,77.8,24,Lose Weight,Beginner,Home,7.6,9,4,0.56,65,Cardio,1,42,336,1
U1370,32,Female,187,96.2,27.5,Lose Weight,Intermediate,Gym,6.7,7,3,1,66,Cardio,2,48,442,1
U1371,25,Male,192,93.6,25.4,Gain Strength,Intermediate,Home,8.1,7,0,0.46,45,Legs,2,50,342,0
U1372,21,Female,170,52.3,18.1,Lose Weight,Intermediate,Gym,8.5,2,4,0.62,100,Recovery,2,20,187,1
U1373,24,Male,193,82.3,22.1,Improve Fitness,Beginner,Home,7.3,10,2,1,100,Recovery,1,33,354,1
U1374,45,Female,153,77.7,33.2,Lose Weight,Intermediate,Gym,8.4,8,6,0.9,80,Recovery,2,23,221,1
U1375,40,Female,175,85.1,27.8,Lose Weight,Intermediate,Home,6.5,7,1,0.57,71,Cardio,2,41,294,1
U1376,20,Male,159,60.2,23.8,Gain Strength,Intermediate,Gym,6.6,2,0,0.85,86,Push,2,58,499,1
U1377,44,Female,174,75.4,24.9,Lose Weight,Beginner,Home,8.7,9,3,0.51,69,Lower Body,1,41,467,1
U1378,36,Female,195,81.8,21.5,Lose Weight,Intermediate,Mixed,5,1,1,0.71,70,Full Body,2,56,432,1
U1379,38,Male,193,115.1,30.9,Lose Weight,Intermediate,Gym,7.8,0,2,0.54,99,Full Body,2,54,464,1
U1380,43,Female,168,83.5,29.6,Build Muscle,Intermediate,Home,7.7,4,5,0.68,57,Lower Body,2,41,401,1
U1381,27,Male,168,64.6,22.9,Lose Weight,Beginner,Gym,8.3,4,2,1,95,Cardio,1,38,419,1
U1382,41,Male,192,82.6,22.4,Lose Weight,Intermediate,Gym,5.9,3,3,0.75,45,Cardio,2,40,410,1
U1383,31,Female,165,70.5,25.9,Gain Strength,Intermediate,Gym,6.9,9,5,0.64,48,Upper Body,2,45,382,0
U1384,27,Female,184,90.4,26.7,Build Muscle,Intermediate,Gym,6.5,4,1,0.51,30,Legs,2,57,644,0
U1385,39,Male,156,59.4,24.4,Improve Fitness,Intermediate,Mixed,9,6,4,1,65,Recovery,2,28,263,1
U1386,32,Male,193,81.9,22,Lose Weight,Beginner,Gym,7.6,2,2,0.54,76,Full Body,1,40,349,1
U1387,25,Female,166,76.3,27.7,Build Muscle,Beginner,Gym,8.4,9,5,0.7,68,Lower Body,1,42,452,1
U1388,22,Female,192,76.7,20.8,Gain Strength,Intermediate,Mixed,6.2,2,0,0.68,77,Upper Body,2,54,558,1
U1389,40,Female,166,78,28.3,Build Muscle,Beginner,Home,6.2,6,3,0.99,67,Pull,1,59,563,1
U1390,23,Female,156,59.4,24.4,Build Muscle,Intermediate,Gym,6.3,10,0,0.28,85,Full Body,2,41,425,0
U1391,18,Female,159,69.8,27.6,Gain Strength,Beginner,Gym,6.8,6,2,0.73,79,Push,1,45,400,1
U1392,30,Male,184,60.6,17.9,Build Muscle,Beginner,Home,6.5,7,0,0.86,53,Legs,1,65,541,1
U1393,45,Female,155,61.7,25.7,Gain Strength,Intermediate,Gym,5.6,3,1,0.8,71,Legs,2,73,725,1
U1394,33,Male,190,63.9,17.7,Lose Weight,Beginner,Gym,8.4,0,5,0.59,59,Recovery,1,27,242,1
U1395,44,Female,151,57.7,25.3,Build Muscle,Beginner,Home,8.4,0,3,0.54,72,Push,1,68,692,1
U1396,33,Male,180,85.2,26.3,Improve Fitness,Intermediate,Gym,7.9,10,1,0.75,66,Full Body,2,43,455,1
U1397,21,Male,181,68.8,21,Lose Weight,Intermediate,Gym,7.2,3,3,0.53,30,Cardio,2,40,427,1
U1398,43,Male,152,60.8,26.3,Lose Weight,Beginner,Gym,8.1,2,6,0.29,56,Full Body,1,45,322,1
U1399,43,Female,160,69.4,27.1,Build Muscle,Intermediate,Gym,9.4,2,0,0.72,61,Upper Body,2,44,345,1
U1400,32,Female,165,64.5,23.7,Improve Fitness,Intermediate,Gym,8.6,2,5,0.6,60,Cardio,2,50,372,1
U1401,34,Male,189,80.4,22.5,Lose Weight,Intermediate,Gym,6.1,3,3,0.74,96,Lower Body,2,61,653,1
U1402,33,Female,161,67.1,25.9,Build Muscle,Advanced,Gym,6.8,5,2,0.67,48,Push,3,70,714,1
U1403,35,Male,160,72.2,28.2,Gain Strength,Intermediate,Gym,7,3,5,0.69,100,Legs,2,73,758,1
U1404,28,Male,156,62.8,25.8,Build Muscle,Beginner,Gym,6.3,3,0,0.64,89,Legs,1,74,546,1
U1405,29,Male,179,80.1,25,Gain Strength,Intermediate,Mixed,5.5,3,2,0.89,61,Push,2,48,494,1
U1406,25,Female,188,114.5,32.4,Build Muscle,Intermediate,Mixed,8.3,2,4,0.64,91,Full Body,2,53,469,1
U1407,32,Female,150,55.8,24.8,Gain Strength,Intermediate,Gym,8,5,3,0.81,59,Legs,2,46,475,1
U1408,19,Female,183,73,21.8,Lose Weight,Intermediate,Home,8.2,1,3,0.66,65,Full Body,2,40,331,1
U1409,25,Male,151,46.7,20.5,Lose Weight,Beginner,Home,7.6,9,5,1,55,Full Body,1,44,423,1
U1410,40,Male,190,88.8,24.6,Build Muscle,Advanced,Gym,8.7,0,2,0.71,78,Legs,3,51,352,1
U1411,28,Male,182,66.2,20,Improve Fitness,Intermediate,Mixed,7.6,1,3,0.69,86,Full Body,2,51,474,1
U1412,42,Male,158,73.6,29.5,Improve Fitness,Beginner,Gym,9.5,7,5,0.82,76,Recovery,1,26,205,1
U1413,20,Female,172,74.8,25.3,Lose Weight,Intermediate,Mixed,6.7,7,5,0.78,67,Full Body,2,59,672,1
U1414,20,Male,179,80.7,25.2,Build Muscle,Beginner,Gym,8.5,1,0,0.54,89,Push,1,49,390,1
U1415,39,Male,180,97.2,30,Build Muscle,Beginner,Home,7,4,1,0.34,62,Push,1,55,535,0
U1416,28,Female,187,104.6,29.9,Gain Strength,Intermediate,Gym,7.1,7,2,0.54,64,Legs,2,56,600,0
U1417,22,Female,168,79,28,Lose Weight,Beginner,Mixed,7.7,8,2,0.68,66,Cardio,1,34,242,1
U1418,26,Female,161,59.4,22.9,Build Muscle,Intermediate,Home,6.1,5,1,1,67,Pull,2,45,325,1
U1419,32,Female,159,74.8,29.6,Build Muscle,Intermediate,Mixed,8.8,5,5,0.9,65,Upper Body,2,58,639,1
U1420,32,Female,194,98.6,26.2,Build Muscle,Intermediate,Gym,7.1,10,4,0.56,76,Push,2,52,352,1
U1421,38,Male,187,68.2,19.5,Lose Weight,Intermediate,Home,8.4,3,0,0.64,75,Cardio,2,32,304,1
U1422,19,Female,175,78.7,25.7,Build Muscle,Advanced,Gym,6.8,5,0,0.83,64,Pull,3,47,479,1
U1423,31,Female,168,79.6,28.2,Build Muscle,Intermediate,Mixed,5.6,6,1,0.74,100,Lower Body,2,50,341,1
U1424,36,Female,155,48.8,20.3,Build Muscle,Intermediate,Gym,6.4,2,4,0.81,74,Legs,2,62,658,1
U1425,27,Female,181,85.2,26,Lose Weight,Intermediate,Gym,7.6,0,1,0.83,88,Cardio,2,33,364,1
U1426,38,Male,151,59.7,26.2,Build Muscle,Beginner,Mixed,6.8,1,4,0.84,100,Upper Body,1,55,582,1
U1427,29,Male,166,65.9,23.9,Build Muscle,Beginner,Gym,6,2,2,0.92,70,Push,1,65,594,1
U1428,20,Male,190,61.4,17,Build Muscle,Beginner,Home,8,8,2,0.62,70,Lower Body,1,44,288,1
U1429,34,Female,173,77.5,25.9,Gain Strength,Beginner,Mixed,7.3,2,0,0.85,65,Pull,1,67,674,1
U1430,40,Male,176,82.7,26.7,Lose Weight,Beginner,Mixed,6.8,0,3,0.85,81,Cardio,1,34,341,1
U1431,18,Male,164,55.4,20.6,Build Muscle,Intermediate,Home,8.3,4,1,0.62,84,Push,2,47,406,1
U1432,24,Male,152,60.1,26,Gain Strength,Intermediate,Gym,9.1,1,2,0.68,66,Push,2,70,660,1
U1433,24,Male,192,89.9,24.4,Lose Weight,Beginner,Mixed,6.8,4,4,0.86,47,Cardio,1,46,487,1
U1434,42,Male,183,67.3,20.1,Build Muscle,Beginner,Gym,5.9,8,0,0.89,97,Full Body,1,56,415,1
U1435,39,Male,161,62.5,24.1,Gain Strength,Advanced,Gym,6.9,8,1,0.73,89,Legs,3,49,407,1
U1436,27,Male,155,49.5,20.6,Build Muscle,Beginner,Gym,7.4,9,5,0.9,79,Pull,1,54,582,1
U1437,44,Female,193,94.2,25.3,Lose Weight,Beginner,Home,8.2,10,0,0.23,82,Cardio,1,33,336,0
U1438,23,Male,173,65.2,21.8,Improve Fitness,Beginner,Home,5.1,6,0,0.81,92,Full Body,1,48,377,1
U1439,43,Female,172,70.7,23.9,Lose Weight,Intermediate,Gym,8.1,7,4,1,91,Cardio,2,33,369,1
U1440,18,Male,153,73.5,31.4,Gain Strength,Intermediate,Gym,7.9,2,3,0.73,47,Legs,2,48,470,1
U1441,34,Female,179,75.3,23.5,Build Muscle,Intermediate,Gym,6.2,4,4,1,69,Pull,2,57,496,1
U1442,19,Male,161,64.8,25,Lose Weight,Advanced,Gym,7.7,2,3,0.73,97,Full Body,3,55,539,1
U1443,39,Female,180,71,21.9,Lose Weight,Beginner,Gym,7.3,4,3,0.59,52,Full Body,1,51,482,1
U1444,22,Female,172,64.8,21.9,Gain Strength,Intermediate,Home,7.1,10,2,0.64,61,Pull,2,56,433,0
U1445,38,Female,187,65,18.6,Build Muscle,Intermediate,Mixed,7,1,2,0.45,83,Push,2,66,516,1
U1446,40,Female,187,86.7,24.8,Build Muscle,Beginner,Home,5.5,5,4,0.66,60,Push,1,55,541,1
U1447,23,Female,173,77.2,25.8,Improve Fitness,Beginner,Home,8.6,1,6,0.38,73,Lower Body,1,65,495,1
U1448,41,Male,195,90.5,23.8,Gain Strength,Beginner,Gym,7.8,1,4,0.76,60,Upper Body,1,60,541,1
